lakecode,lakename,command_id,command_name,datatime,value1,value2
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,06/11/2025 22:00:00,223.162674,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,06/11/2025 23:00:00,223.424408,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 00:00:00,223.555481,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 01:00:00,224.210022,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 02:00:00,224.995621,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 03:00:00,225.9123,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 04:00:00,227.090714,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 05:00:00,228.400192,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 06:00:00,229.709671,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425860,Dung tích,07/11/2025 07:00:00,231.01915,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,31/10/2025 07:00:00,193.9629,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,31/10/2025 13:00:00,195.403458,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,31/10/2025 17:00:00,196.319733,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,01/11/2025 07:00:00,199.200424,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,01/11/2025 13:00:00,200.640976,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,01/11/2025 17:00:00,201.295517,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,02/11/2025 07:00:00,204.700073,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,02/11/2025 13:00:00,207.187973,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,02/11/2025 17:00:00,208.628128,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,03/11/2025 07:00:00,213.9967,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,03/11/2025 13:00:00,215.960724,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,03/11/2025 17:00:00,217.008484,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,04/11/2025 07:00:00,220.412643,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,04/11/2025 13:00:00,221.591461,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,04/11/2025 17:00:00,221.984253,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,05/11/2025 07:00:00,223.555481,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,05/11/2025 13:00:00,224.210022,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,05/11/2025 17:00:00,224.472153,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 07:00:00,224.86496,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 13:00:00,222.900543,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 17:00:00,222.37706,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 18:00:00,222.37706,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 19:00:00,222.37706,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 20:00:00,222.507736,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 21:00:00,222.769867,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 22:00:00,223.162674,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,06/11/2025 23:00:00,223.424408,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 00:00:00,223.555481,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 01:00:00,224.210022,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 02:00:00,224.995621,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 03:00:00,225.9123,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 04:00:00,227.090714,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 05:00:00,228.400192,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 06:00:00,229.709671,
c9a8c4ca-f1bb-467f-82c4-0999294af8fc,Định Bình,425860,Dung tích,07/11/2025 07:00:00,231.01915,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,31/10/2025 07:00:00,193.9629,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,31/10/2025 13:00:00,195.403458,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,31/10/2025 17:00:00,196.319733,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,01/11/2025 07:00:00,199.200424,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,01/11/2025 13:00:00,200.640976,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,01/11/2025 17:00:00,201.295517,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,02/11/2025 07:00:00,204.700073,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,02/11/2025 13:00:00,207.187973,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,02/11/2025 17:00:00,208.628128,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,03/11/2025 07:00:00,213.9967,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,03/11/2025 13:00:00,215.960724,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,03/11/2025 17:00:00,217.008484,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,04/11/2025 07:00:00,220.412643,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,04/11/2025 13:00:00,221.591461,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,04/11/2025 17:00:00,221.984253,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,05/11/2025 07:00:00,223.555481,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,05/11/2025 13:00:00,224.210022,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,05/11/2025 17:00:00,224.472153,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 07:00:00,224.86496,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 13:00:00,222.900543,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 17:00:00,222.37706,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 18:00:00,222.37706,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 19:00:00,222.37706,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 20:00:00,222.507736,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 21:00:00,222.769867,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 22:00:00,223.162674,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,06/11/2025 23:00:00,223.424408,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 00:00:00,223.555481,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 01:00:00,224.210022,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 02:00:00,224.995621,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 03:00:00,225.9123,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 04:00:00,227.090714,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 05:00:00,228.400192,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 06:00:00,229.709671,
0CE5BB74-C0BB-4C3F-8F2F-2F99485098AD,Krông Búk hạ,425860,Dung tích,07/11/2025 07:00:00,231.01915,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,31/10/2025 07:00:00,193.9629,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,31/10/2025 13:00:00,195.403458,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,31/10/2025 17:00:00,196.319733,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,01/11/2025 07:00:00,199.200424,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,01/11/2025 13:00:00,200.640976,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,01/11/2025 17:00:00,201.295517,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,02/11/2025 07:00:00,204.700073,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,02/11/2025 13:00:00,207.187973,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,02/11/2025 17:00:00,208.628128,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,03/11/2025 07:00:00,213.9967,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,03/11/2025 13:00:00,215.960724,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,03/11/2025 17:00:00,217.008484,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,04/11/2025 07:00:00,220.412643,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,04/11/2025 13:00:00,221.591461,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,04/11/2025 17:00:00,221.984253,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,05/11/2025 07:00:00,223.555481,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,05/11/2025 13:00:00,224.210022,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,05/11/2025 17:00:00,224.472153,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 07:00:00,224.86496,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 13:00:00,222.900543,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 17:00:00,222.37706,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 18:00:00,222.37706,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 19:00:00,222.37706,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 20:00:00,222.507736,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 21:00:00,222.769867,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 22:00:00,223.162674,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,06/11/2025 23:00:00,223.424408,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 00:00:00,223.555481,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 01:00:00,224.210022,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 02:00:00,224.995621,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 03:00:00,225.9123,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 04:00:00,227.090714,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 05:00:00,228.400192,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 06:00:00,229.709671,
8DDDF139-D18F-484B-8BE8-832EF79861F6,Buôn Tua Srah,425860,Dung tích,07/11/2025 07:00:00,231.01915,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,31/10/2025 07:00:00,193.9629,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,31/10/2025 13:00:00,195.403458,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,31/10/2025 17:00:00,196.319733,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,01/11/2025 07:00:00,199.200424,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,01/11/2025 13:00:00,200.640976,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,01/11/2025 17:00:00,201.295517,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,02/11/2025 07:00:00,204.700073,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,02/11/2025 13:00:00,207.187973,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,02/11/2025 17:00:00,208.628128,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,03/11/2025 07:00:00,213.9967,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,03/11/2025 13:00:00,215.960724,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,03/11/2025 17:00:00,217.008484,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,04/11/2025 07:00:00,220.412643,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,04/11/2025 13:00:00,221.591461,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,04/11/2025 17:00:00,221.984253,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,05/11/2025 07:00:00,223.555481,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,05/11/2025 13:00:00,224.210022,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,05/11/2025 17:00:00,224.472153,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 07:00:00,224.86496,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 13:00:00,222.900543,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 17:00:00,222.37706,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 18:00:00,222.37706,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 19:00:00,222.37706,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 20:00:00,222.507736,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 21:00:00,222.769867,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 22:00:00,223.162674,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,06/11/2025 23:00:00,223.424408,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 00:00:00,223.555481,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 01:00:00,224.210022,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 02:00:00,224.995621,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 03:00:00,225.9123,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 04:00:00,227.090714,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 05:00:00,228.400192,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 06:00:00,229.709671,
929f34bb-4d88-4364-8882-4099e75bcfd5,Nước Trong,425860,Dung tích,07/11/2025 07:00:00,231.01915,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,31/10/2025 07:00:00,193.9629,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,31/10/2025 13:00:00,195.403458,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,31/10/2025 17:00:00,196.319733,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,01/11/2025 07:00:00,199.200424,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,01/11/2025 13:00:00,200.640976,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,01/11/2025 17:00:00,201.295517,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,02/11/2025 07:00:00,204.700073,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,02/11/2025 13:00:00,207.187973,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,02/11/2025 17:00:00,208.628128,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,03/11/2025 07:00:00,213.9967,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,03/11/2025 13:00:00,215.960724,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,03/11/2025 17:00:00,217.008484,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,04/11/2025 07:00:00,220.412643,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,04/11/2025 13:00:00,221.591461,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,04/11/2025 17:00:00,221.984253,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,05/11/2025 07:00:00,223.555481,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,05/11/2025 13:00:00,224.210022,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,05/11/2025 17:00:00,224.472153,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 07:00:00,224.86496,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 13:00:00,222.900543,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 17:00:00,222.37706,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 18:00:00,222.37706,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 19:00:00,222.37706,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 20:00:00,222.507736,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 21:00:00,222.769867,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 22:00:00,223.162674,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,06/11/2025 23:00:00,223.424408,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 00:00:00,223.555481,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 01:00:00,224.210022,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 02:00:00,224.995621,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 03:00:00,225.9123,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 04:00:00,227.090714,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 05:00:00,228.400192,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 06:00:00,229.709671,
062A7CF0-46F3-4E99-8BCD-040CEF304344,Thuận Ninh,425860,Dung tích,07/11/2025 07:00:00,231.01915,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,31/10/2025 07:00:00,506.84,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,31/10/2025 13:00:00,506.95,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,31/10/2025 17:00:00,507.02,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,01/11/2025 07:00:00,507.24,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,01/11/2025 13:00:00,507.35,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,01/11/2025 17:00:00,507.4,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,02/11/2025 07:00:00,507.66,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,02/11/2025 13:00:00,507.85,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,02/11/2025 17:00:00,507.96,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,03/11/2025 07:00:00,508.37,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,03/11/2025 13:00:00,508.52,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,03/11/2025 17:00:00,508.6,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,04/11/2025 07:00:00,508.86,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,04/11/2025 13:00:00,508.95,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,04/11/2025 17:00:00,508.98,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,05/11/2025 07:00:00,509.1,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,05/11/2025 13:00:00,509.15,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,05/11/2025 17:00:00,509.17,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 07:00:00,509.2,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 13:00:00,509.05,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 17:00:00,509.01,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 18:00:00,509.01,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 19:00:00,509.01,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 20:00:00,509.02,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 21:00:00,509.04,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 22:00:00,509.07,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,06/11/2025 23:00:00,509.09,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 00:00:00,509.1,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 01:00:00,509.15,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 02:00:00,509.21,
